ogs	desc	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
22263	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22266	none	1	1	1	1	1	2	1	1	1	1	1	1	1	2
22268.1	none	5	5	3	3	3	3	4	3	2	3	3	5	5	6
22268.2	none	1	2	1	2	1	1	1	0	1	1	0	1	1	3
22276	none	3	2	1	2	1	2	2	1	1	1	1	1	2	1
22279	none	1	1	1	1	1	2	1	1	1	1	1	1	1	0
22280	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22281	none	1	2	0	1	1	1	1	1	1	1	1	1	1	1
22304.1.1	none	1	1	1	3	1	1	1	2	1	1	1	5	1	1
22304.2	none	1	1	1	1	1	1	1	1	1	1	2	1	1	2
22307	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
2231	none	1	3	1	1	1	1	1	1	1	1	1	1	1	3
22314	none	5	1	1	1	1	1	1	1	1	1	2	1	1	1
22326	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
22332	none	5	5	3	3	3	3	3	4	3	1	1	1	1	1
22335	none	1	1	1	1	1	2	1	1	1	1	1	1	2	1
22342	none	1	1	1	0	0	0	0	1	1	1	1	1	1	1
22345	none	1	2	1	1	1	1	1	1	1	1	0	1	2	1
22347	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
22353	none	1	1	1	1	1	1	1	1	1	1	2	2	1	1
22357	none	1	1	1	1	1	1	2	1	1	1	1	1	1	0
2236.2	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
2237	none	1	1	1	1	1	2	1	1	1	1	1	1	2	0
22391	none	1	1	1	1	1	1	1	1	1	1	0	0	1	1
22396.1	none	1	1	1	0	1	1	1	1	1	1	1	1	1	1
22396.2	none	1	3	1	2	1	1	2	2	1	1	1	2	2	2
22397	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
224	none	2	1	1	1	1	0	1	1	1	1	1	2	2	4
22402	none	1	1	1	0	0	0	0	1	1	1	1	0	1	1
22405	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22412	none	1	1	1	1	1	1	1	1	1	1	1	1	1	4
22415	none	2	1	1	2	1	1	1	1	1	1	1	2	1	1
22420	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
22427	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
22432	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
2244	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22441	none	2	1	1	1	1	1	1	1	1	1	1	1	0	1
22450	none	2	5	2	2	3	2	3	2	2	1	1	1	1	1
22453	none	1	2	2	1	3	4	2	5	4	1	1	1	1	1
22454	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
22457	none	1	1	1	2	2	2	1	1	2	1	1	1	2	2
22459	none	1	1	1	1	1	0	2	1	1	2	2	2	2	2
22476	none	2	2	2	2	2	2	2	2	2	3	3	2	4	3
22480	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
22498	none	2	2	1	1	1	1	1	1	1	1	1	1	1	1
22499	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
22502	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22506	none	1	1	1	2	1	1	1	1	1	1	1	1	1	0
22513	none	1	1	1	2	1	1	1	1	1	1	0	1	1	1
22515	none	2	3	2	2	2	2	2	2	2	1	0	1	1	0
22516	none	1	0	2	2	2	2	2	1	2	1	1	1	1	1
22520	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22523	none	1	2	1	1	1	1	2	1	1	2	1	2	1	1
2253	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
22530	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22533	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
2254	none	3	1	1	1	1	1	1	1	1	1	2	3	1	0
22543	none	1	1	1	1	1	4	1	1	1	1	1	1	1	2
22550	none	1	1	1	1	1	1	1	1	1	1	0	1	1	2
22552	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22553	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
22555	none	1	6	2	2	2	2	2	1	2	1	1	1	2	1
22563	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
22566	none	1	2	1	1	1	1	1	1	1	1	1	3	1	1
22568	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22574	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22577	none	2	1	1	5	2	1	1	1	1	1	0	2	1	2
22595	none	1	1	1	1	1	1	1	1	1	2	2	2	1	1
2260	none	1	1	1	1	1	9	1	1	1	1	1	1	1	1
22608	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
2262	none	1	1	1	1	1	1	1	1	1	1	1	1	1	4
22624	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22629	none	1	1	1	2	1	1	1	1	1	1	0	1	1	1
22630	none	3	0	0	15	7	4	2	5	9	0	1	0	0	1
22631	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
2264	none	1	1	1	1	1	1	1	1	1	1	1	1	7	1
22642	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
22643	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22644	none	1	1	1	1	1	3	1	1	1	1	1	1	1	1
2265	none	1	1	1	1	1	1	1	1	4	1	1	1	27	1
22655	none	2	2	2	2	2	2	3	2	2	1	1	1	1	2
22667	none	2	2	1	2	2	1	2	1	1	1	0	1	3	2
2267	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22681	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
22687	none	1	1	2	2	2	2	3	1	1	2	1	2	2	4
22688	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22692	none	1	1	1	1	1	1	1	1	1	1	1	1	1	14
22693.2	none	1	1	1	1	1	1	1	1	1	2	2	1	2	2
22698	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22699.1.1	none	6	1	1	1	1	1	1	1	1	1	0	0	1	0
2270	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
22708	none	1	1	1	1	1	1	1	1	1	0	0	2	1	1
2271	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22713	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22715	none	1	1	1	1	1	1	1	1	2	1	1	1	1	2
22717	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22726	none	5	1	2	2	3	2	2	3	2	5	5	4	13	14
22729	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22733	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22738	none	1	4	1	1	1	1	1	1	1	1	1	1	1	1
22739	none	4	3	3	3	3	3	4	3	3	1	0	1	1	1
22742	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22750	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
2276	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22764	none	2	2	1	1	1	0	1	1	1	1	1	1	2	1
22768	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22778	none	1	1	1	1	1	1	1	1	1	2	2	1	1	2
22779	none	3	1	1	1	1	1	1	1	1	1	0	1	2	1
2279	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22790	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
22799	none	1	4	1	1	1	1	1	1	1	1	1	1	1	1
22812	none	1	1	1	1	1	1	1	0	1	1	1	0	1	2
22813	none	2	1	1	1	1	2	2	2	2	1	1	1	1	2
22814	none	1	1	0	1	1	0	1	1	1	1	1	1	1	1
22815	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2282	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22829	none	1	1	1	1	1	3	1	1	1	1	1	1	1	1
22833	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
22840	none	2	1	1	2	1	1	2	1	1	1	1	1	3	3
22841	none	1	5	1	1	1	1	1	1	1	1	1	2	1	2
22843	none	1	1	1	1	1	1	2	1	1	2	1	1	1	1
22852	none	1	1	1	1	1	1	1	1	0	2	2	2	2	2
22855	none	1	1	2	2	2	2	2	2	2	1	1	2	1	1
22858	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22864	none	1	1	1	1	1	1	1	1	1	2	1	1	2	1
22873	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
22880	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22884	none	1	1	1	1	1	1	1	2	1	1	2	1	3	3
22888	none	1	1	1	1	1	2	1	1	1	1	1	1	1	4
22898	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22899	none	1	1	0	1	1	0	1	0	1	1	1	1	1	1
22902	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22903	none	1	1	1	1	1	1	1	1	1	3	3	3	3	3
22906	none	4	1	1	1	2	1	1	1	1	1	1	1	1	1
22908	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22912	none	1	1	1	1	1	1	1	1	1	1	1	0	2	2
22916	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
22920	none	1	1	1	1	1	2	1	1	1	1	2	1	1	1
22935	none	1	1	1	1	1	1	1	1	1	2	0	1	1	1
22941	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22947	none	1	2	1	1	1	1	1	1	1	2	2	1	2	2
22955	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22959	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
2296	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
22974	none	2	1	1	1	1	1	1	1	1	1	1	1	1	2
22983.1	none	1	1	1	1	1	1	1	1	0	0	0	2	1	1
22983.2.2	none	1	1	1	1	1	1	2	1	0	2	3	2	3	2
22989	none	1	1	1	1	1	1	1	1	1	1	1	1	1	3
23	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23007	none	1	1	2	2	2	2	2	2	2	1	1	1	1	2
23008	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23018	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23022	none	2	2	4	4	4	4	5	3	3	0	1	1	0	1
23024	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23035	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23043	none	1	1	1	2	1	1	1	1	1	1	1	2	1	2
23046	none	1	1	1	1	1	1	1	2	2	1	1	1	1	1
23048	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
23054	none	1	1	1	1	5	1	1	1	1	2	1	1	1	1
23058	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23061	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23063	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23075	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
23079	none	1	1	1	1	1	1	1	1	1	1	1	0	2	1
23083	none	2	1	1	1	1	1	1	1	1	1	1	1	1	4
23087.1	none	1	1	1	2	1	1	0	1	1	0	0	1	0	1
23087.2	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23094	none	1	1	1	2	1	1	1	1	1	1	1	1	1	0
23101	none	2	2	2	2	2	2	2	2	2	1	1	1	2	2
23106	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23120	none	1	3	1	3	1	1	1	1	1	2	1	2	2	3
23121	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23122	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23127	none	1	1	1	1	1	1	1	1	1	0	1	0	2	1
23133	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
23134	none	1	1	2	2	2	2	2	2	2	1	1	1	1	1
23141	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
23144	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23157	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23183	none	1	1	1	1	0	1	1	1	1	0	0	1	1	1
23188	none	1	1	1	1	1	1	0	1	1	1	1	1	1	1
23195	none	1	1	1	1	1	1	1	1	1	1	1	0	2	2
232	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
23204	none	1	1	1	1	1	1	1	1	1	1	0	1	1	14
23212	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23220	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23221	none	1	1	1	1	1	1	1	1	1	0	1	0	1	1
23224	none	1	1	1	1	1	1	1	1	2	1	1	1	1	0
23234	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23242	none	1	1	1	1	1	3	1	1	1	1	1	1	1	1
23247	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23249	none	2	1	1	2	1	1	1	1	1	1	1	2	1	1
23259	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23284	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
23293	none	1	1	1	2	1	1	1	1	1	1	1	1	2	1
23300	none	1	1	2	2	3	2	2	2	2	1	1	1	1	1
23305	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23309	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
23311	none	1	1	1	1	1	1	1	1	1	2	2	2	1	3
23320	none	2	1	1	1	1	1	1	1	1	1	1	1	1	2
23322	none	1	1	1	1	1	1	1	1	1	2	1	2	2	1
23324.2.2	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23328	none	1	1	1	1	1	1	1	1	1	1	0	1	2	1
23331	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23339	none	1	1	1	1	1	1	1	1	1	0	0	1	1	1
23340	none	1	1	1	1	1	1	1	1	1	1	1	1	1	3
23345	none	1	2	1	1	2	1	1	1	1	1	1	1	1	1
23346	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2336	none	1	1	1	1	1	1	1	1	1	2	3	3	3	4
23366	none	1	1	1	1	1	1	1	1	1	3	1	1	2	1
2338	none	1	1	1	2	1	1	1	1	1	1	0	1	1	1
23386	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
23389	none	1	2	1	1	1	1	1	2	2	1	1	1	1	2
2339	none	2	1	1	1	3	1	1	1	1	1	1	1	1	1
23397	none	1	1	1	1	0	1	1	1	1	1	0	1	1	1
234	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23401	none	1	1	1	1	1	1	1	1	1	2	1	2	1	1
23403	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23409	none	1	1	1	1	1	1	2	1	1	1	1	1	5	8
23413	none	1	1	1	1	1	1	1	1	1	2	1	3	1	2
23432	none	2	1	1	1	2	1	1	1	1	1	1	1	1	2
23434	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23439	none	1	2	2	1	1	2	1	2	2	1	1	1	1	1
23450	none	1	1	1	3	1	1	1	1	1	1	1	2	2	4
2346	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23461.2	none	1	1	1	2	2	2	2	2	2	1	2	2	2	1
23462	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
23474	none	2	1	1	2	2	1	1	1	2	1	1	1	3	1
23481	none	3	1	1	1	1	1	1	1	1	1	1	1	1	1
23484	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23504	none	2	1	1	1	1	1	1	1	1	2	0	1	0	1
23512	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23515	none	2	2	1	1	1	1	1	1	1	1	1	1	2	1
23522	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23523	none	1	1	1	1	2	1	1	1	2	1	1	1	1	1
23526	none	1	1	1	1	5	1	0	1	1	1	0	1	1	1
23528	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2353	none	1	1	1	1	1	2	1	1	1	1	2	1	1	1
23534	none	1	2	1	1	1	1	1	1	1	1	0	1	1	1
23535	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
2354	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23542	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
23554	none	1	1	1	1	1	1	1	1	1	1	1	0	0	1
2356	none	1	1	1	1	1	1	1	1	1	1	0	1	0	1
23563	none	2	1	2	2	2	2	1	2	2	2	2	0	2	2
23568	none	4	1	5	5	5	5	5	6	4	3	2	2	3	4
23573	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23581	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
23583	none	1	1	1	2	2	2	2	1	2	2	1	2	2	3
23585	none	1	2	3	3	4	2	2	2	2	1	1	1	1	2
23588	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
236	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23602	none	1	1	4	5	5	5	5	3	4	1	1	1	1	1
23611	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
23612	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23625	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23632	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23634	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
2364	none	1	1	1	1	1	1	1	2	1	1	0	1	2	1
23640	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23643	none	1	1	1	1	1	1	1	1	1	0	0	1	0	1
23647	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23659	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23662	none	1	3	1	1	4	1	3	1	2	1	1	1	2	1
23664.1	none	1	1	1	1	1	0	1	1	1	1	0	1	1	4
23664.2.2	none	1	1	1	1	1	1	1	1	1	1	1	0	0	1
23668	none	1	1	1	1	1	1	2	1	1	1	1	1	2	1
23673	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
23680	none	1	1	2	1	1	1	1	1	1	1	0	1	1	3
23681	none	1	1	2	1	1	1	1	1	1	1	1	1	1	1
23682	none	1	2	1	2	1	1	1	1	1	1	1	1	1	1
23693	none	1	1	1	1	1	1	1	1	1	2	0	1	1	2
23695	none	1	1	1	1	1	2	1	1	1	1	1	1	1	0
237	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
23708	none	1	2	2	1	1	1	1	1	1	2	1	2	1	1
23709	none	1	1	1	1	1	1	2	1	1	1	1	1	1	2
23719	none	1	1	1	1	1	3	1	1	1	1	1	0	2	1
23720	none	1	1	1	1	1	1	1	1	1	0	1	1	1	0
23722	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23724	none	1	1	1	1	1	1	1	1	1	1	1	1	1	8
23735.2	none	3	1	2	3	2	2	2	2	2	7	2	5	15	11
23739	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
2374	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
23740.1	none	3	1	1	1	1	1	1	1	1	1	0	1	2	0
23740.2	none	1	1	1	0	1	1	0	1	0	1	1	1	2	1
23747	none	1	1	2	1	1	1	1	1	1	1	1	1	1	2
23751	none	1	1	2	2	2	2	2	2	2	1	1	1	2	1
23755	none	1	1	1	1	1	1	1	2	1	1	1	1	1	9
23775	none	5	1	6	7	8	7	6	5	4	1	1	1	1	4
23776	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23781	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
23794	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
2381	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23815.1	none	1	1	2	2	3	2	2	2	2	1	1	1	1	1
23816	none	2	2	2	2	2	2	2	2	2	2	2	2	3	3
23824	none	1	1	1	2	1	1	1	1	1	2	1	1	1	1
23827	none	1	2	1	2	1	1	1	1	1	1	1	0	3	1
23828	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
23831	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
23841.1	none	3	1	3	3	5	4	3	3	7	1	3	1	2	1
23841.2	none	3	4	1	2	2	2	2	2	2	8	9	7	7	8
23846	none	1	1	1	1	1	1	1	1	1	1	1	1	1	3
23848	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23850	none	1	1	1	1	1	1	1	1	1	0	0	2	0	1
23853	none	2	2	1	1	1	1	2	2	2	1	0	1	1	1
23855	none	3	1	1	2	2	2	2	1	2	2	1	1	1	2
23856	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
23858	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23860	none	1	2	1	1	1	1	3	1	1	1	0	1	1	2
23862	none	1	1	1	1	1	1	1	1	1	1	1	1	3	1
2387	none	1	1	1	1	1	1	1	1	1	1	1	1	0	2
23876	none	1	2	1	1	1	1	1	2	1	1	2	1	1	1
23889	none	1	1	1	1	1	1	1	1	1	1	3	1	3	1
239	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
2390	none	2	2	2	2	2	2	2	2	2	2	1	2	2	2
23901	none	1	1	1	2	0	1	1	1	1	1	1	1	1	1
23906	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23911	none	1	2	2	1	1	1	3	1	1	1	1	1	1	2
23913	none	1	1	1	2	1	1	1	1	1	1	1	1	1	2
23928	none	1	1	1	1	1	1	1	1	1	1	1	1	3	1
23930	none	5	1	1	1	0	1	2	1	0	1	1	2	2	2
23934	none	1	1	2	2	1	1	1	1	1	1	1	1	1	1
23935	none	1	1	1	1	1	1	1	1	1	1	1	1	1	4
23937	none	2	1	3	3	3	3	3	3	3	1	1	1	2	1
23939	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
23941	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23953	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23959	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
23965	none	1	2	1	1	1	1	1	1	1	1	0	0	1	1
23971	none	1	2	1	1	1	1	1	1	1	1	1	1	2	2
23990	none	1	1	1	1	1	1	1	1	1	1	2	1	1	1
24005	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
24007	none	1	2	1	1	1	1	1	1	1	1	2	2	1	2
24012.2	none	1	1	2	3	2	3	2	3	3	1	1	1	1	1
24017	none	1	1	1	2	2	1	2	2	2	2	2	2	2	2
2402	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
24026.1	none	1	3	1	1	1	1	1	1	1	1	1	1	3	2
24026.2	none	1	1	1	1	1	1	1	1	1	1	2	3	2	3
2403	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24031.1	none	1	1	1	1	1	2	2	2	2	1	1	1	1	1
24031.2	none	1	1	2	2	1	1	1	1	1	1	1	1	1	1
24033	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
24037	none	2	1	1	1	1	2	1	1	1	1	1	1	3	1
24045	none	1	2	2	2	2	2	2	2	2	2	1	1	2	3
24049	none	1	1	1	1	1	1	1	1	2	1	2	1	1	2
24068	none	1	1	1	1	1	1	1	1	1	0	1	0	1	0
24085	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
24087	none	1	1	1	1	1	1	1	1	1	3	3	2	9	5
24091	none	1	1	1	1	1	1	1	1	1	1	0	2	1	1
24099	none	2	1	1	1	1	1	1	1	1	1	1	1	2	1
24102	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
24103	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
24107	none	3	2	3	3	3	3	3	3	3	1	1	0	2	3
2411	none	1	1	1	1	1	1	1	1	1	2	1	2	2	2
24110	none	4	6	5	4	4	5	7	5	5	6	3	2	4	6
24121	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
24127	none	2	1	1	1	1	1	1	1	1	1	1	1	1	2
24129	none	1	1	1	1	1	1	1	1	1	1	0	1	1	2
24136	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
24138	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24152	none	1	1	1	1	1	2	1	1	1	1	1	1	0	1
24171	none	1	2	1	1	1	2	2	1	1	1	1	1	1	1
24172	none	1	1	1	1	1	1	1	1	1	1	0	1	2	1
24176	none	2	1	2	1	1	1	1	1	1	1	1	0	1	1
2418	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24184	none	3	1	1	3	1	2	2	2	2	1	1	1	1	1
24195	none	2	1	1	2	1	1	1	1	1	1	1	1	1	1
24200	none	2	1	1	1	1	1	1	1	1	1	1	2	1	1
24211	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24215	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
24224.1.1	none	2	1	2	2	4	2	2	2	2	1	1	1	1	1
24224.2	none	4	3	3	3	3	4	3	3	3	1	1	1	3	4
24239	none	1	1	1	1	1	1	1	1	1	2	2	2	2	4
24244	none	1	1	1	1	1	1	1	1	2	1	1	1	1	1
24250	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
24287	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
24293	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2430	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
24307	none	1	1	1	1	1	1	1	1	1	1	1	1	0	2
24316	none	1	2	1	1	2	1	1	1	1	1	2	2	2	1
24319	none	2	3	1	1	1	1	1	1	2	1	1	1	1	1
24324	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
24333	none	1	1	1	1	1	1	1	1	1	1	1	2	1	4
24338	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24346	none	1	1	1	1	4	4	2	1	1	3	1	2	2	1
24347	none	1	2	1	1	1	1	2	1	1	1	1	1	1	2
2435	none	1	1	1	1	2	1	1	1	1	1	0	1	1	1
24351	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
24357	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24364	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24373	none	1	1	1	0	0	1	0	0	1	1	1	1	1	1
24384	none	1	3	1	1	1	1	1	1	1	1	0	1	1	2
24394	none	1	1	1	0	0	0	0	0	1	1	1	1	1	1
24395	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
24396	none	1	1	1	2	1	1	1	1	1	2	2	1	3	3
24397.2	none	1	1	1	1	1	1	1	1	1	1	2	3	1	1
24405	none	5	8	5	6	5	6	5	7	5	5	4	6	5	7
24412	none	1	1	1	1	1	4	2	1	1	1	1	1	3	2
24414	none	1	3	2	2	2	1	2	2	1	1	1	1	1	2
2442	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
24426	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
24434.1.1	none	1	1	1	1	1	1	1	1	1	1	0	0	2	1
24434.2	none	1	1	1	1	1	1	1	1	1	1	1	1	2	0
24440	none	1	2	1	1	1	1	1	1	1	1	1	1	1	0
24441.1	none	1	1	1	1	2	1	1	1	1	1	1	1	1	2
24453	none	1	1	2	1	1	1	1	1	1	1	1	1	1	1
24464	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
24475.1	none	6	2	2	2	2	2	2	2	2	1	1	1	1	1
24475.2	none	2	2	2	2	2	2	2	2	2	3	3	2	9	4
24483	none	1	1	1	2	3	1	1	1	1	1	1	1	1	1
24500	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
24514	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
2452	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
24520	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
24526	none	1	1	1	1	1	1	1	1	1	2	2	1	4	2
24529	none	1	2	3	3	3	2	3	2	2	1	1	1	1	1
24534	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
24550	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
24555	none	2	1	1	1	1	1	1	1	1	1	1	1	0	1
