desc	ogs	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
none	11113	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11116	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11121	1	1	1	1	0	1	1	1	1	1	1	0	1	1
none	11128	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11129	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11132	1	1	1	1	1	1	1	1	1	1	0	1	1	0
none	11133	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	11134	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	11139	1	1	1	2	1	1	1	1	1	1	0	1	1	1
none	1114	2	3	1	1	1	1	1	1	1	1	1	1	1	1
none	11142	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11146	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11149.1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
none	11149.2	0	1	1	2	1	2	1	1	1	1	1	1	1	1
none	11152	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	11155	1	0	2	2	2	2	2	1	1	1	1	1	1	2
none	11163	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	11165.1	0	1	0	0	0	0	0	0	0	0	0	1	0	2
none	11165.2	3	2	1	1	1	1	1	1	1	1	1	4	1	2
none	11166	0	0	1	1	1	1	1	0	0	1	1	1	1	2
none	11175	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11176	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1118	1	0	1	1	2	1	1	1	1	1	1	0	1	1
none	11181.1	1	1	1	1	2	1	1	2	1	2	3	2	1	5
none	11181.2	0	1	1	0	0	1	2	0	0	1	1	2	2	3
none	11183	1	1	1	1	1	1	1	1	1	2	0	1	1	1
none	11189	1	1	1	1	1	1	1	1	1	0	0	0	0	1
none	1119	0	0	0	0	0	0	0	0	1	0	0	1	0	0
none	11191	0	1	0	0	0	0	0	0	0	0	0	0	1	0
none	11194	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11197	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11201	1	1	2	1	1	1	1	1	1	1	1	1	1	1
none	11202	1	0	0	0	0	0	0	1	1	1	0	1	1	1
none	1121	1	1	1	1	3	1	1	1	1	1	0	1	1	1
none	11210	0	0	0	0	0	0	0	1	1	0	0	0	4	0
none	11211	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	11213	1	0	1	1	1	1	1	1	1	1	0	1	3	1
none	11216	1	1	1	1	1	1	1	1	1	1	0	1	1	2
none	11221	1	0	0	0	0	0	0	0	0	0	0	0	0	1
none	11226	1	0	1	1	1	1	1	1	1	1	0	0	0	0
none	11234	1	1	1	1	1	1	1	1	1	1	0	1	1	2
none	11237	1	1	1	1	1	1	1	1	1	0	1	0	0	0
none	1124	1	1	1	1	2	3	2	2	1	2	1	1	1	1
none	11241	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	11242.1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
none	11242.2	1	0	1	1	3	1	1	1	1	1	1	1	1	1
none	11246	3	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11249	1	1	1	1	1	1	1	1	1	1	1	1	5	2
none	11252	1	1	1	1	1	1	1	0	1	1	1	1	1	2
none	11254	0	0	1	1	0	0	0	0	0	0	1	0	0	0
none	11255	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	11256	1	1	3	3	3	3	3	3	3	1	1	1	1	1
none	11257	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	11265	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11268	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	11271	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11274	0	1	0	1	1	1	1	1	1	0	1	1	1	1
none	11276	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11277	1	1	1	1	1	1	1	2	1	3	2	2	2	3
none	11285	1	0	1	1	1	2	1	1	1	1	1	1	1	3
none	11287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11289	1	1	1	1	1	2	1	1	1	0	1	1	1	1
none	1129	0	1	0	0	0	0	1	0	0	0	0	1	1	0
none	11291	1	1	1	1	1	1	1	1	1	1	1	1	2	3
none	11293	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11298	1	1	2	2	2	2	2	2	2	1	1	1	1	1
none	113	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	1130	0	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11301	1	1	2	2	2	2	2	2	2	1	1	1	1	1
none	11302	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11303.1.1	0	1	1	1	1	1	1	1	1	1	2	1	1	0
none	11303.1.2	1	0	0	0	0	0	0	0	0	1	2	1	2	3
none	11303.2	1	0	0	0	0	0	0	0	0	3	3	2	5	3
none	11306	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11307	1	0	1	1	1	1	1	1	1	1	0	1	1	1
none	11308	0	1	0	1	1	1	1	1	1	0	1	1	1	1
none	11310	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11314	1	1	1	1	1	1	1	1	1	1	2	2	1	1
none	11315	1	0	1	1	1	1	1	1	1	1	1	1	1	0
none	1132	1	1	1	1	1	1	1	0	0	1	1	1	2	1
none	11323	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	11328	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	11330	0	1	0	0	0	0	0	0	0	0	1	0	0	0
none	11331	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	11337	1	1	1	2	1	1	1	2	1	1	1	1	1	1
none	1134	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11342	1	0	3	3	2	2	1	1	1	1	2	2	1	3
none	11346	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11348	0	0	1	0	0	0	0	0	0	1	1	0	1	1
none	1135	0	0	0	0	0	1	0	0	0	0	0	0	0	2
none	11353	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	11354	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11356	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11358	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11360	1	2	1	1	1	1	1	0	0	1	1	1	1	1
none	11366	1	1	1	1	1	2	1	1	1	1	0	0	1	2
none	11368	1	1	1	0	0	0	6	0	0	1	1	1	1	1
none	11373	3	2	2	2	2	2	2	3	2	1	1	1	1	1
none	11374	1	1	1	1	1	0	1	1	1	1	1	1	1	1
none	11375	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11376	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11378	1	1	2	2	2	0	1	1	1	2	1	1	1	1
none	11379	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	11380	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11384	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	11388	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	11391	0	1	0	0	0	0	0	0	0	0	0	1	0	0
none	11393	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	11395	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	11398	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	114	1	1	1	1	1	2	1	1	1	0	0	0	0	1
none	11402	1	1	1	1	1	1	1	1	1	1	1	1	1	0
none	11406	1	1	1	1	1	2	1	1	1	1	1	2	1	1
none	11413.1	0	2	1	1	1	1	1	1	1	1	1	1	1	1
none	11413.2	3	4	1	1	1	1	1	1	1	1	1	1	1	2
none	11414	1	0	1	1	2	1	2	1	1	1	1	1	1	0
none	11417	1	2	1	0	1	1	1	1	1	1	1	1	1	1
none	11419.1	2	1	2	2	3	3	5	2	3	1	0	0	1	5
none	11419.2	1	4	1	1	1	1	1	2	2	1	0	0	1	1
none	1142	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	11422	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11429	1	0	1	1	1	1	1	1	1	1	0	1	1	1
none	11430	1	1	1	1	1	1	1	1	1	2	1	1	2	1
none	11432	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11434	1	1	1	1	2	3	1	1	1	1	1	1	1	1
none	11435	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11436	1	1	0	0	0	0	0	0	0	0	0	0	1	1
none	11439	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	1144	1	1	2	2	1	4	2	2	2	0	0	0	1	1
none	11440	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11446	1	1	1	1	2	1	1	1	1	1	1	0	1	1
none	11453	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11458	0	0	0	1	0	0	0	0	0	3	2	4	2	3
none	11466	1	1	1	1	1	1	1	1	1	0	0	0	1	1
none	11467	1	1	1	2	1	1	1	1	1	1	1	1	1	2
none	11469	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	11473	2	2	1	2	1	1	1	1	1	1	1	1	1	1
none	11477	1	0	1	1	1	1	1	1	1	1	1	0	1	1
none	11480	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11490	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	1150	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11500	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11501	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11507	1	0	1	1	1	1	2	1	1	2	1	1	1	1
none	1151	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	11511	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	11513	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11514	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11516	1	1	0	0	0	0	0	0	0	1	0	1	1	1
none	11519	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1152	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11521	1	2	1	1	1	2	6	1	1	3	3	3	4	7
none	11527	1	3	1	0	0	1	0	0	0	1	1	1	1	0
none	11528	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11531	7	6	4	5	4	5	5	2	2	4	2	4	7	9
none	11535	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11537	1	1	1	1	1	1	1	2	1	1	1	1	1	1
none	11539	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	11544	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11545	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	1156	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11562	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11563	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	11564	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	11565	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11567	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11568	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11569	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11570	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11571	1	0	0	1	1	1	1	1	1	0	1	1	1	1
none	11572	2	1	2	2	2	3	2	2	2	1	1	1	1	1
none	11576	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1158	1	1	1	7	1	1	2	1	1	1	1	1	1	1
none	11584.1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11584.2	1	1	1	1	1	1	1	1	1	1	1	2	1	2
none	116	1	1	1	1	1	1	1	1	1	1	0	1	1	11
none	1160	0	0	1	1	1	1	1	1	1	0	0	0	1	0
none	11605	1	1	1	1	1	1	1	1	1	2	1	2	1	2
none	11606	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11608	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	11610	1	1	2	2	2	1	1	1	1	1	1	1	1	2
none	11611	0	0	1	1	1	1	1	1	0	1	1	1	1	1
none	11616	1	2	1	1	1	1	1	1	1	1	1	2	2	2
none	11618	1	1	1	1	1	1	1	1	1	0	0	0	0	1
none	1162	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11621	1	1	1	1	2	1	1	1	1	0	0	0	0	1
none	11626.1.1.1	4	4	3	5	3	3	3	3	3	2	1	1	1	1
none	11626.1.1.2	1	3	4	4	6	4	5	4	4	2	0	6	1	4
none	11626.1.2	1	1	1	1	1	1	1	1	1	1	1	2	2	4
none	11626.2	7	2	3	3	3	3	3	3	3	2	1	1	2	2
none	11627	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11629	1	1	1	1	1	1	1	0	0	1	0	1	1	1
none	11634	2	2	2	2	1	2	2	2	2	1	1	1	1	1
none	11638	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	11640	1	1	1	3	1	1	1	1	1	1	2	4	1	1
none	11647	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11649	0	1	0	0	0	0	0	0	0	0	1	0	0	1
none	11651	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11653	1	1	1	1	1	1	2	1	1	1	1	1	1	1
none	11654	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	11657	2	6	2	1	2	2	2	1	2	1	1	1	1	1
none	1166	1	0	0	0	0	0	0	0	0	1	1	1	1	0
none	11665	1	1	2	2	2	2	2	2	2	1	1	1	1	2
none	11669	1	0	1	1	1	1	1	1	1	1	0	0	1	1
none	11670	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11672	1	1	1	1	0	1	1	1	1	1	1	1	1	1
none	11674	1	1	1	1	1	1	1	1	1	1	1	1	3	1
none	11684	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11685	1	0	1	1	1	1	1	1	1	0	0	0	1	6
none	11686	1	1	1	1	1	1	1	1	1	1	2	1	1	1
none	1169	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	11691	2	1	0	0	0	0	1	1	0	1	0	1	1	1
none	11694	1	1	1	2	3	1	1	1	1	1	1	1	1	1
none	11695	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	11696	2	5	1	1	2	1	1	1	1	1	2	1	1	1
none	1170	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	11700	1	1	1	1	1	1	1	1	1	1	2	1	3	1
none	11709	1	2	1	1	1	1	1	1	1	2	1	1	1	2
none	11722	0	0	1	1	0	0	0	0	0	0	0	0	1	2
none	11725	1	1	1	1	1	1	1	1	1	2	2	1	2	3
none	11730	1	1	0	1	1	1	0	1	1	1	0	1	1	0
none	11732	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	11738	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11740	3	3	2	2	2	2	2	3	2	2	1	2	5	7
none	11743	1	0	1	1	1	1	1	1	1	1	0	1	1	1
none	11744	1	2	2	2	2	2	2	1	1	1	1	1	1	1
none	11748	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11750	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	11751	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	11756	1	1	0	0	0	0	0	0	0	1	1	1	1	0
none	11757	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11758	4	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11759	1	1	3	1	1	1	2	1	1	1	1	1	1	2
none	11765	1	0	1	1	1	1	1	1	1	1	1	1	1	0
none	11766	4	2	2	2	2	2	2	2	2	1	1	1	2	4
none	11769	2	1	1	1	1	1	2	1	1	1	0	1	1	1
none	1177	0	1	1	1	1	1	1	1	1	1	0	1	0	0
none	11778	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11780	1	5	1	1	1	1	1	1	1	1	1	1	1	1
none	11781	1	1	1	1	1	1	1	1	1	1	1	2	1	2
none	11783	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11786.1	0	0	0	1	0	0	0	1	0	0	0	0	0	1
none	11786.2	0	1	0	0	0	1	0	4	0	0	0	0	0	1
none	11787	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11801	1	2	1	1	1	1	1	1	1	1	1	1	2	1
none	11802	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	11803	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11804	0	0	0	0	0	11	3	1	1	1	1	1	1	1
none	11809	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	11812	1	8	1	2	3	2	1	2	2	1	1	1	1	1
none	11816	0	0	0	0	0	1	6	0	1	0	0	2	0	0
none	11818	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11827	0	0	0	1	1	0	0	0	0	0	0	1	0	0
none	11828	1	1	1	1	1	1	1	1	1	0	1	1	1	1
none	11836	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11838	3	2	1	1	1	1	1	1	1	1	1	2	1	2
none	11843	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11848	43	11	37	39	38	32	44	37	30	21	16	11	20	31
none	11851	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11858	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11859	1	4	1	1	1	2	1	1	1	1	1	1	1	1
none	11867	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11868	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	1187	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11870	0	2	0	1	1	1	1	1	1	0	0	0	0	1
none	11876	1	1	1	3	2	1	2	2	2	1	2	1	1	1
none	11877	1	1	1	1	1	1	1	1	1	1	1	2	1	0
none	1188	1	0	1	1	1	1	1	1	1	2	1	1	2	1
none	11880	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	1189	1	0	1	1	1	1	1	1	1	1	1	1	1	2
none	11890	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11896	1	0	0	1	0	1	0	0	0	0	0	1	0	0
none	11899	1	1	1	1	1	1	2	1	1	1	2	1	1	1
none	1190	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11905	1	0	1	1	1	1	1	1	1	1	1	0	1	1
none	11906	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11907	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11909	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	11913	1	1	1	1	1	1	2	1	1	1	1	1	1	2
none	11917	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11918	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11922	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11925	1	0	1	1	1	1	1	1	1	1	1	2	1	1
none	11928	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11931	1	1	1	1	1	1	1	1	1	1	0	1	1	0
none	11935	1	1	1	1	1	1	1	1	1	3	1	1	1	1
none	11945	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11954	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11956	1	2	2	3	1	1	1	1	1	1	1	1	1	1
none	1196	1	1	1	1	1	1	2	1	1	1	1	1	3	1
none	11962	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11964	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	11967	1	1	1	1	1	1	1	1	1	1	0	1	1	2
none	1197	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	11978	1	2	1	2	1	2	1	1	1	1	1	1	2	2
none	11979	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	11981	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	11985	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11989	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	11990	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	11992	1	1	1	2	1	1	1	1	1	1	1	0	1	1
none	11999	0	1	0	0	0	0	0	0	0	1	0	2	0	0
none	1200	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	12000	1	3	1	1	1	1	1	1	1	1	1	1	1	2
none	12003	1	0	1	1	1	1	1	1	1	0	0	0	1	1
none	12005	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	1201	1	1	1	1	1	1	1	1	1	1	0	0	0	0
none	12014	1	5	1	1	1	1	1	1	1	2	1	1	1	1
none	12015	1	1	1	1	1	1	1	1	1	0	0	0	0	1
none	1202	2	1	1	1	1	2	1	2	1	3	0	3	1	2
none	12020	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	12025	2	1	1	1	1	1	1	1	1	1	1	1	1	2
none	12028	1	0	1	1	1	1	1	1	1	0	0	0	1	1
none	12029	1	1	1	1	1	1	1	1	1	1	1	1	3	4
none	12034	1	1	1	1	1	1	1	1	1	1	1	1	2	10
none	12037	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12038	1	1	1	1	1	1	0	0	0	1	1	0	1	1
none	12041	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12042.1	9	8	10	12	10	12	9	12	11	7	6	6	10	20
none	12042.2	0	0	1	1	1	0	1	1	2	1	1	1	1	0
none	12043	1	1	1	1	2	1	1	1	1	1	1	1	1	2
none	12048	1	1	1	1	1	1	1	1	1	1	1	2	2	1
none	12049	1	2	1	1	2	2	2	2	2	1	1	1	2	2
none	12056	1	1	1	2	1	1	1	1	1	1	1	1	1	2
none	12060	1	1	0	0	0	0	1	0	0	1	1	1	1	1
none	12061	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	12064	1	0	1	0	0	1	0	1	1	1	1	1	1	1
none	12068	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	12069	1	1	1	1	1	1	1	1	1	1	1	0	2	1
none	12072	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	12073	1	1	1	1	1	1	1	1	1	1	0	2	1	2
none	12088	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	12089	2	1	1	2	2	2	2	1	2	0	0	1	0	0
none	12090	0	0	0	0	1	0	0	0	1	0	0	0	1	1
none	12096	0	0	0	0	0	0	0	0	1	0	0	0	1	0
none	1210.1	1	1	0	0	0	0	0	0	0	1	1	1	0	0
none	1210.2	0	0	1	1	1	1	1	1	1	1	1	1	1	2
none	12101	1	1	1	1	1	1	1	1	1	1	1	1	2	4
none	12103.1	1	2	2	2	2	3	2	3	2	4	4	4	7	4
none	12103.2	1	1	1	1	1	1	1	1	1	2	2	2	2	2
none	12104	1	1	1	1	1	1	1	1	1	5	1	1	1	1
none	12105	3	1	2	2	2	3	2	4	2	0	0	0	2	1
none	12107	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12119	1	0	1	1	1	1	1	1	1	1	1	1	2	2
none	12121	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	12122	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	12123	1	1	3	3	3	3	3	3	3	1	1	1	1	0
none	12127	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	12128	2	1	0	0	1	1	1	1	1	0	1	1	1	1
none	1213	3	0	4	4	4	4	5	4	4	2	1	2	2	4
none	12132.1	1	1	1	1	1	1	1	1	1	1	1	2	0	1
none	12132.2	1	1	1	1	1	1	1	1	2	1	1	1	1	2
none	12134	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12138	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	12144	1	1	1	1	1	1	1	1	1	0	0	1	0	0
none	12145	2	3	1	1	1	1	1	1	1	1	1	1	1	2
none	12147	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	12158	1	0	0	0	0	0	0	0	0	0	0	1	0	0
none	12159	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	12161	1	1	1	1	1	1	1	1	1	2	1	1	1	0
none	12163	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	12165	2	3	2	2	2	2	2	2	2	7	5	5	16	4
none	12176	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	12179	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	1218	0	1	0	1	1	1	1	1	1	1	0	0	1	2
none	12180	1	0	1	1	1	1	0	1	1	0	1	0	1	0
none	12183	2	1	1	1	1	1	1	1	1	0	0	0	1	0
none	12189.1	1	1	1	1	1	1	1	1	1	1	2	1	0	0
none	12189.2	0	3	0	0	0	0	0	0	0	1	1	2	2	1
none	12190	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12191	1	1	1	1	1	1	1	1	1	1	1	1	1	10
none	12193	1	1	1	2	1	1	1	1	1	1	1	1	1	2
none	12202	0	1	1	1	1	1	1	1	1	1	0	0	0	1
none	12203	2	1	1	1	1	1	1	1	1	1	1	1	1	0
none	12204	1	0	1	1	1	1	1	1	1	1	1	1	4	1
none	12207	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1221	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	12210	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12214	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	12215	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12216	0	1	0	0	0	0	0	0	0	1	1	1	2	1
none	12219	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	12221	1	0	1	1	1	1	1	1	1	1	1	1	1	2
none	12222	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12228	2	2	2	2	2	2	2	2	2	1	0	1	1	1
none	12238	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1224	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	12241	1	0	1	0	0	1	0	1	1	1	1	0	1	1
none	12252	1	1	1	1	1	2	1	1	1	1	1	0	0	2
none	12253	1	1	1	1	1	2	1	1	1	1	1	1	1	1
none	12262	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12263	1	1	0	0	0	0	0	0	0	0	0	1	1	1
none	12264	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12265	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	12269	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12272	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	12273	1	2	1	1	1	0	1	0	0	1	0	1	1	1
none	12277	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12281.1	3	1	1	1	1	1	1	1	1	1	1	1	1	6
none	12281.2	1	1	1	1	1	1	1	1	1	1	1	1	1	4
none	12285	1	0	0	0	0	0	0	0	0	0	1	0	0	0
none	12286	0	0	1	1	1	1	1	1	1	1	0	1	2	1
none	12287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12288	2	1	1	1	1	1	1	1	1	1	1	1	1	2
none	12289	1	1	1	1	1	1	1	1	1	1	1	1	0	2
none	12292	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	12294	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	12297	1	2	1	1	1	1	1	1	1	1	1	1	1	0
none	12298	1	0	1	1	1	1	1	1	1	0	0	0	0	1
none	123	1	1	0	1	1	1	1	2	1	1	1	1	1	1
none	12303	1	2	1	1	1	1	2	1	1	1	1	1	1	6
none	12309	0	1	0	1	0	0	0	1	0	1	0	0	0	1
none	12321	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	12324	1	0	1	1	1	1	1	1	1	1	0	1	1	1
none	12328	1	3	1	1	1	1	2	1	1	1	1	1	1	1
none	12329	1	1	1	1	1	1	1	1	1	1	2	1	1	1
none	12332	1	1	1	1	1	1	1	1	1	2	3	2	2	3
none	12333	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	1234	1	1	1	1	1	1	1	1	1	1	1	1	0	1
